"Order ID;Customer ID;id sales person;Order Date;id_order prioriry;SKU;Order Quantity;Unit Sell Price;Discount;Shipping Amount;Ship Mode;id_ Product Container;Ship Date"
"39111;C168;3;24/07/2020;2;SKU929;1;178,47;0,09;19,99;13;103;27/07/2020"
"39111;C168;3;24/07/2020;2;SKU995;20;300,97;0,05;7,18;13;103;26/07/2020"
"15425;C453;1;24/07/2020;1;SKU1058;29;99,99;0,08;19,99;12;103;28/07/2020"
"30565;C657;1;25/07/2020;2;SKU990;32;55,94;0,04;4;12;103;27/07/2020"
"19041;C312;1;25/07/2020;1;SKU270;3;10,89;0,08;4,5;13;103;29/07/2020"
"19041;C312;2;25/07/2020;1;SKU276;43;42,98;0,04;4,62;13;103;3/08/2020"
"31938;C696;3;26/07/2020;2;SKU047;13;89,99;0,08;42;14;105;27/07/2020"
"31938;C696;2;26/07/2020;2;SKU189;47;7,59;0,05;4;13;107;28/07/2020"
"56768;C307;3;26/07/2020;4;SKU795;37;2,88;0,02;0,7;13;107;28/07/2020"
"52934;C679;1;26/07/2020;4;SKU525;20;4,91;0,08;0,5;13;103;27/07/2020"
"34725;C293;2;26/07/2020;1;SKU946;14;138,14;0,08;35;13;101;28/07/2020"
"56768;C307;1;26/07/2020;4;SKU1113;13;90,97;0,03;14;14;105;27/07/2020"
"30853;C523;1;26/07/2020;2;SKU551;16;2,18;0,06;7,09;13;107;29/07/2020"
"49479;C784;1;26/07/2020;2;SKU1092;46;120,97;0,07;26,3;14;105;28/07/2020"
"31556;C439;3;26/07/2020;4;SKU121;35;7,7;0,07;3,68;13;107;27/07/2020"
"30853;C523;2;26/07/2020;2;SKU506;40;6,3;0,04;0,5;13;103;29/07/2020"
"3362;C154;2;27/07/2020;1;SKU1019;40;40,98;0,04;1,99;13;113;31/07/2020"
"3362;C154;3;27/07/2020;1;SKU909;50;15,14;0,03;4,53;13;103;5/08/2020"
"21089;C789;3;27/07/2020;2;SKU042;4;122,99;0,07;70,2;14;105;29/07/2020"
"47271;C473;1;27/07/2020;2;SKU1010;44;4,98;0,03;4,62;13;113;28/07/2020"
"56838;C657;2;28/07/2020;4;SKU1025;44;100,98;0,09;7,18;13;103;29/07/2020"
"46336;C128;2;28/07/2020;3;SKU733;31;4,84;0,1;0,71;13;107;30/07/2020"
"31237;C288;2;28/07/2020;0;SKU455;13;42,8;0;2,99;13;103;28/07/2020"
"9574;C405;1;29/07/2020;2;SKU416;40;11,5;0,08;7,19;13;103;30/07/2020"
"23202;C557;1;29/07/2020;3;SKU609;39;8,17;0,05;1,69;13;107;31/07/2020"
"23202;C557;2;29/07/2020;3;SKU831;48;11,97;0,02;5,81;13;113;31/07/2020"
"46305;C724;2;29/07/2020;1;SKU364;30;10,44;0,08;5,75;13;103;2/08/2020"
"54279;C326;3;29/07/2020;3;SKU1122;41;264,98;0,1;17,86;14;105;30/07/2020"
"33377;C088;2;30/07/2020;3;SKU552;20;5,18;0,06;2,04;13;107;1/08/2020"
"33377;C088;2;30/07/2020;3;SKU878;19;17,24;0,04;3,26;13;113;31/07/2020"
"31812;C454;3;30/07/2020;3;SKU602;14;40,99;0,02;19,99;13;103;1/08/2020"
"31812;C454;2;30/07/2020;3;SKU843;31;1,26;0,06;0,7;13;107;1/08/2020"
"25633;C668;2;31/07/2020;1;SKU223;36;145,98;0,06;51,92;14;109;5/08/2020"
"610;C384;3;31/07/2020;4;SKU666;38;6,68;0,02;5,41;12;103;2/08/2020"
"20448;C483;1;1/08/2020;4;SKU475;23;3,69;0,02;2,5;12;103;2/08/2020"
"5799;C346;3;1/08/2020;4;SKU259;34;294,62;0,08;42,52;14;105;3/08/2020"
"17345;C186;1;1/08/2020;4;SKU578;23;7,64;0;5,83;13;107;3/08/2020"
"16356;C786;1;1/08/2020;4;SKU275;6;22,98;0,04;4,5;12;103;2/08/2020"
"51494;C415;1;2/08/2020;4;SKU1136;42;11,99;0,06;5,99;13;111;4/08/2020"
"56647;C769;2;2/08/2020;2;SKU149;41;9,98;0,02;12,52;13;103;3/08/2020"
"48512;C189;3;2/08/2020;0;SKU665;48;4,98;0,04;4,72;13;103;3/08/2020"
"48512;C189;1;2/08/2020;0;SKU810;47;2,94;0,04;0,81;12;107;2/08/2020"
"35684;C124;1;2/08/2020;1;SKU1135;10;96,45;0,07;13,99;13;111;7/08/2020"
"14113;C332;1;3/08/2020;3;SKU233;22;376,13;0,09;85,63;14;109;5/08/2020"
"14401;C358;1;3/08/2020;0;SKU1244;10;110,99;0,06;2,5;13;103;5/08/2020"
"6788;C095;2;3/08/2020;0;SKU802;41;2,94;0,02;0,96;12;107;5/08/2020"
"6788;C095;3;3/08/2020;0;SKU842;6;1,81;0,07;0,75;13;107;4/08/2020"
"35782;C411;3;4/08/2020;1;SKU388;42;165,98;0,09;19,99;13;103;11/08/2020"
"35782;C411;3;4/08/2020;1;SKU217;13;105,49;0,06;41,64;14;109;9/08/2020"
"38787;C777;3;4/08/2020;1;SKU804;22;3,28;0,05;5;13;107;4/08/2020"
"36196;C162;2;5/08/2020;0;SKU110;6;9,77;0,09;6,02;13;111;6/08/2020"
"30144;C385;1;5/08/2020;1;SKU228;25;218,75;0,08;69,64;14;109;10/08/2020"
"36196;C162;2;5/08/2020;0;SKU983;7;4,98;0,07;4,32;13;113;7/08/2020"
"7110;C310;2;6/08/2020;1;SKU077;22;276,2;0,02;24,49;13;101;10/08/2020"
"21378;C345;3;6/08/2020;2;SKU426;34;28,53;0,08;1,49;13;103;7/08/2020"
"21378;C345;2;6/08/2020;2;SKU1058;17;99,99;0,07;19,99;13;103;9/08/2020"
"6374;C630;2;6/08/2020;4;SKU1004;29;31,11;0,07;3,6;12;113;7/08/2020"
"6374;C630;3;6/08/2020;4;SKU844;1;1,48;0,01;0,7;13;107;8/08/2020"
"28324;C253;1;6/08/2020;3;SKU325;48;8,67;0,09;3,5;13;103;8/08/2020"
"26370;C294;2;7/08/2020;0;SKU649;12;22,84;0,08;5,47;13;103;9/08/2020"
"26370;C294;2;7/08/2020;0;SKU928;20;34,76;0,09;5,49;12;103;9/08/2020"
"19811;C550;3;7/08/2020;1;SKU875;49;8,57;0,01;6,14;12;113;12/08/2020"
"9700;C724;1;7/08/2020;4;SKU885;35;3,14;0,08;1,92;13;107;8/08/2020"
"53956;C258;1;7/08/2020;3;SKU622;43;40,99;0,01;17,48;13;103;8/08/2020"
"23427;C166;3;7/08/2020;1;SKU400;30;15,01;0,09;8,4;13;103;14/08/2020"
"23427;C166;2;7/08/2020;1;SKU411;22;120,98;0,03;9,07;13;103;16/08/2020"
"15972;C557;1;8/08/2020;0;SKU855;3;2,98;0,04;1,58;13;107;8/08/2020"
"15972;C557;1;8/08/2020;0;SKU839;2;5,81;0,07;3,37;13;107;9/08/2020"
"23558;C412;3;8/08/2020;1;SKU665;4;4,98;0,01;4,72;13;103;10/08/2020"
"23558;C412;2;8/08/2020;1;SKU248;17;31,76;0,03;45,51;14;109;13/08/2020"
"1440;C711;1;8/08/2020;1;SKU158;41;17,67;0,01;8,99;13;113;10/08/2020"
"24583;C078;3;8/08/2020;4;SKU429;17;2,16;0,06;6,05;13;103;11/08/2020"
"24387;C120;3;9/08/2020;4;SKU100;23;40,97;0,01;14,45;13;101;10/08/2020"
"24387;C120;3;9/08/2020;4;SKU257;17;349,45;0,04;60;14;105;9/08/2020"
"39683;C370;1;9/08/2020;3;SKU431;31;18,99;0,04;5,23;13;103;12/08/2020"
"39683;C370;3;9/08/2020;3;SKU064;41;218,08;0,1;18,06;13;101;10/08/2020"
"39683;C370;1;9/08/2020;3;SKU104;6;20,24;0,09;6,67;13;113;10/08/2020"
"39683;C370;3;9/08/2020;3;SKU862;30;2,18;0;0,78;13;107;11/08/2020"
"52288;C448;3;9/08/2020;3;SKU174;19;78,69;0,07;19,99;13;103;10/08/2020"
"17958;C359;2;10/08/2020;1;SKU097;33;32,48;0,07;7,09;13;103;14/08/2020"
"6754;C091;3;10/08/2020;3;SKU1213;13;205,99;0,01;5,26;13;103;12/08/2020"
"31620;C494;1;10/08/2020;4;SKU1160;20;65,99;0,05;2,5;13;103;12/08/2020"
"6304;C006;3;10/08/2020;3;SKU678;30;6,48;0,01;6,65;13;103;12/08/2020"
"54051;C024;3;10/08/2020;2;SKU030;23;140,98;0,05;36,09;14;109;12/08/2020"
"54051;C024;3;10/08/2020;2;SKU513;28;4,13;0,06;0,99;12;103;11/08/2020"
"27553;C381;2;11/08/2020;2;SKU949;48;370,98;0,03;99;14;105;13/08/2020"
"27553;C381;3;11/08/2020;2;SKU1263;16;179,99;0;13,99;13;111;13/08/2020"
"6465;C016;1;11/08/2020;1;SKU544;36;6,88;0,06;2;12;107;18/08/2020"
"9763;C011;3;12/08/2020;2;SKU523;44;4,13;0,07;0,5;13;103;15/08/2020"
"31846;C364;3;12/08/2020;4;SKU065;7;33,94;0,03;19,19;14;105;14/08/2020"
"49220;C279;1;12/08/2020;4;SKU289;13;33,62;0,07;3,5;13;103;13/08/2020"
"56580;C421;1;13/08/2020;0;SKU582;9;8,34;0,1;4,82;13;103;13/08/2020"
"56580;C421;2;13/08/2020;0;SKU966;44;20,98;0,1;53,03;14;105;15/08/2020"
"56580;C421;1;13/08/2020;0;SKU256;29;286,85;0,05;61,76;14;109;15/08/2020"
"17379;C327;2;13/08/2020;4;SKU027;29;114,98;0,08;58,72;14;109;15/08/2020"
"47810;C340;3;13/08/2020;4;SKU782;3;5,84;0,02;1,2;13;107;14/08/2020"
"54659;C132;2;14/08/2020;3;SKU686;38;6,68;0,06;5,2;13;103;14/08/2020"
"28674;C728;2;14/08/2020;3;SKU687;26;5,78;0;5,67;13;103;15/08/2020"
"1414;C133;2;14/08/2020;4;SKU217;44;105,49;0,07;41,64;14;109;14/08/2020"
"9927;C310;3;15/08/2020;3;SKU005;32;140,98;0;53,48;14;109;16/08/2020"
"9927;C310;3;15/08/2020;3;SKU064;44;218,08;0,01;18,06;13;101;16/08/2020"
"9927;C310;3;15/08/2020;3;SKU1047;34;50,98;0,09;6,5;12;103;16/08/2020"
"14247;C228;3;15/08/2020;4;SKU835;4;3,29;0,03;1,35;13;107;17/08/2020"
"49409;C562;1;15/08/2020;3;SKU1060;28;49,99;0,04;19,99;13;103;16/08/2020"
"13381;C791;3;16/08/2020;2;SKU224;41;259,71;0;66,67;14;109;16/08/2020"
"38466;C351;2;16/08/2020;4;SKU693;22;5,98;0,08;5,46;13;103;17/08/2020"
"38466;C351;1;16/08/2020;4;SKU519;37;2,89;0,04;0,5;13;103;18/08/2020"
"38466;C351;2;16/08/2020;4;SKU715;15;6,48;0,02;7,37;13;103;17/08/2020"
"47459;C223;1;16/08/2020;0;SKU354;10;20,98;0,06;1,49;13;103;17/08/2020"
"42373;C262;3;16/08/2020;0;SKU415;11;10,91;0,1;2,99;12;103;17/08/2020"
"17253;C659;2;16/08/2020;4;SKU440;13;3,52;0,08;6,83;13;103;18/08/2020"
"43424;C489;1;17/08/2020;0;SKU275;34;22,98;0,04;4,5;12;103;19/08/2020"
"33604;C794;3;17/08/2020;3;SKU330;10;5,4;0,04;7,78;13;103;19/08/2020"
"8768;C628;3;17/08/2020;3;SKU1149;44;65,99;0,03;5,31;13;103;18/08/2020"
"10791;C053;3;18/08/2020;0;SKU732;20;19,98;0,05;5,77;13;103;20/08/2020"
"16967;C099;1;18/08/2020;1;SKU1043;5;83,1;0,08;6,13;13;103;20/08/2020"
"16967;C099;1;18/08/2020;1;SKU732;34;19,98;0,06;5,77;13;103;18/08/2020"
"1639;C689;1;18/08/2020;0;SKU594;24;6,78;0,09;6,18;13;103;19/08/2020"
"24899;C489;3;19/08/2020;0;SKU824;37;7,08;0,08;2,35;13;107;21/08/2020"
"51008;C525;1;19/08/2020;3;SKU884;20;12,88;0,02;4,59;13;107;21/08/2020"
"6502;C518;1;19/08/2020;2;SKU578;16;7,64;0,1;5,83;12;107;19/08/2020"
"6502;C518;3;19/08/2020;2;SKU664;30;9,99;0,05;5,12;13;103;22/08/2020"
"36133;C432;3;19/08/2020;2;SKU584;6;19,98;0;8,68;13;103;20/08/2020"
"31648;C314;1;19/08/2020;3;SKU1003;8;8,32;0;2,38;13;113;19/08/2020"
"31648;C314;3;19/08/2020;3;SKU672;10;6,68;0,03;7,3;13;103;21/08/2020"
"448;C100;3;19/08/2020;2;SKU1219;22;65,99;0,09;19,99;13;103;21/08/2020"
"8901;C071;1;19/08/2020;1;SKU1087;15;9,99;0,09;6,24;12;111;26/08/2020"
"45381;C532;3;20/08/2020;2;SKU142;1;5,89;0,01;5,57;13;103;22/08/2020"
"46531;C165;1;20/08/2020;1;SKU244;39;111,96;0,07;69;13;101;27/08/2020"
"45381;C532;2;20/08/2020;2;SKU367;26;5,74;0,03;5,01;12;103;21/08/2020"
"45381;C532;3;20/08/2020;2;SKU1050;23;53,98;0,02;5,5;12;103;22/08/2020"
"46531;C165;3;20/08/2020;1;SKU375;23;3,8;0,06;1,49;13;103;20/08/2020"
"46531;C165;2;20/08/2020;1;SKU1207;17;205,99;0,01;2,79;13;103;25/08/2020"
"46531;C165;3;20/08/2020;1;SKU456;2;7,1;0,1;6,05;13;103;29/08/2020"
"1095;C248;3;20/08/2020;2;SKU665;28;4,98;0,07;4,72;13;103;22/08/2020"
"17445;C628;1;20/08/2020;0;SKU1003;33;8,32;0,1;2,38;13;113;23/08/2020"
"2882;C795;1;20/08/2020;3;SKU072;23;160,98;0,03;30;14;105;22/08/2020"
"2882;C795;3;20/08/2020;3;SKU1019;9;40,98;0,07;1,99;13;113;21/08/2020"
"58598;C253;3;21/08/2020;2;SKU044;50;300,98;0,1;64,73;14;105;22/08/2020"
"58598;C253;3;21/08/2020;2;SKU840;25;3,41;0,01;0,7;13;107;22/08/2020"
"43302;C190;1;22/08/2020;1;SKU736;4;1,95;0,09;1,63;13;107;31/08/2020"
"43302;C190;3;22/08/2020;1;SKU1228;39;205,99;0,03;5;13;103;29/08/2020"
"43302;C190;1;22/08/2020;1;SKU1184;43;20,99;0,07;0,99;13;107;31/08/2020"
"28545;C438;2;22/08/2020;3;SKU314;15;363,25;0,1;19,99;13;103;23/08/2020"
"53189;C247;2;22/08/2020;4;SKU561;29;6,48;0;5,94;12;103;22/08/2020"
"58566;C407;3;22/08/2020;0;SKU125;45;105,29;0,07;10,12;13;101;23/08/2020"
"58566;C407;1;22/08/2020;0;SKU1226;42;65,99;0,01;4,99;12;103;24/08/2020"
"55202;C095;2;23/08/2020;1;SKU947;33;95,99;0,07;35;12;101;25/08/2020"
"55202;C095;2;23/08/2020;1;SKU1223;49;155,99;0,08;8,99;13;103;30/08/2020"
"51302;C771;2;23/08/2020;0;SKU539;44;3,75;0,03;7,5;13;103;25/08/2020"
"45861;C027;2;24/08/2020;2;SKU1184;39;20,99;0,05;0,99;13;107;24/08/2020"
"5153;C330;1;24/08/2020;4;SKU079;37;128,24;0,04;12,65;12;111;26/08/2020"
"56640;C054;2;24/08/2020;3;SKU573;2;11,48;0;5,43;13;103;25/08/2020"
"56640;C054;1;24/08/2020;3;SKU644;11;6,68;0,06;5,66;13;103;25/08/2020"
"36676;C551;1;24/08/2020;0;SKU1107;32;100,97;0,08;14;14;105;26/08/2020"
"36676;C551;3;24/08/2020;0;SKU700;15;22,84;0,04;8,18;13;103;25/08/2020"
"49319;C419;1;24/08/2020;1;SKU1009;13;7,37;0,09;5,53;13;113;26/08/2020"
"49319;C419;3;24/08/2020;1;SKU679;40;6,68;0,01;6,15;13;103;26/08/2020"
"15622;C138;3;24/08/2020;3;SKU001;34;240,98;0;60,2;14;109;25/08/2020"
"15622;C138;1;24/08/2020;3;SKU702;21;6,48;0,09;9,68;13;103;25/08/2020"
"30276;C130;2;25/08/2020;1;SKU1194;44;35,99;0;1,1;13;103;29/08/2020"
"30276;C130;2;25/08/2020;1;SKU247;34;296,18;0,1;54,12;14;109;29/08/2020"
"39169;C578;1;25/08/2020;2;SKU733;5;4,84;0;0,71;13;107;26/08/2020"
"17924;C632;2;25/08/2020;4;SKU328;42;60,97;0,04;4,5;13;103;25/08/2020"
"53767;C705;1;25/08/2020;0;SKU567;35;30,98;0,03;5,76;13;103;26/08/2020"
"8391;C733;1;27/08/2020;3;SKU044;4;300,98;0,04;64,73;14;105;28/08/2020"
"54914;C246;2;27/08/2020;4;SKU693;32;5,98;0,06;5,46;13;103;28/08/2020"
"54914;C246;3;27/08/2020;4;SKU908;7;12,44;0,06;6,27;13;111;29/08/2020"
"6336;C402;1;27/08/2020;3;SKU456;43;7,1;0,01;6,05;12;103;29/08/2020"
"48709;C331;2;27/08/2020;3;SKU745;17;2,52;0,01;4,28;13;107;29/08/2020"
"36679;C046;1;29/08/2020;4;SKU1252;28;65,99;0,1;8,99;13;103;1/09/2020"
"11233;C418;1;29/08/2020;0;SKU480;25;10,98;0,02;4,8;13;103;31/08/2020"
"49828;C248;2;29/08/2020;2;SKU714;39;6,48;0,03;6,6;12;103;30/08/2020"
"38561;C501;3;29/08/2020;4;SKU111;19;9,48;0,1;7,29;13;113;31/08/2020"
"4676;C049;2;30/08/2020;3;SKU1253;11;125,99;0,04;7,69;13;103;31/08/2020"
"4676;C049;3;30/08/2020;3;SKU527;50;3,75;0,03;0,5;13;103;1/09/2020"
"4676;C049;1;30/08/2020;3;SKU614;3;12,28;0,07;6,47;12;103;1/09/2020"
"4676;C049;3;30/08/2020;3;SKU1223;30;155,99;0,01;8,99;13;103;31/08/2020"
"6337;C416;1;30/08/2020;0;SKU206;48;70,71;0,01;37,58;13;107;1/09/2020"
"6337;C416;2;30/08/2020;0;SKU233;1;376,13;0,07;85,63;14;109;31/08/2020"
"57799;C352;3;30/08/2020;3;SKU1101;25;500,97;0,02;69,3;14;105;1/09/2020"
"34596;C347;1;30/08/2020;4;SKU412;39;7,68;0,05;6,16;13;103;31/08/2020"
"34112;C227;1;31/08/2020;4;SKU1234;13;28,99;0,1;8,59;13;111;2/09/2020"
"51906;C059;3;31/08/2020;3;SKU1011;24;8,46;0,04;3,62;13;113;1/09/2020"
"27778;C660;2;1/09/2020;4;SKU390;1;223,98;0,02;15,01;13;103;3/09/2020"
"27778;C660;1;1/09/2020;4;SKU030;34;140,98;0,07;36,09;14;109;3/09/2020"
"9027;C658;3;1/09/2020;1;SKU1191;30;35,99;0,05;0,99;13;113;10/09/2020"
"40896;C773;1;1/09/2020;0;SKU569;21;7,4;0,03;1,71;12;107;2/09/2020"
"27778;C660;3;1/09/2020;4;SKU1075;10;599,99;0,02;24,49;13;101;3/09/2020"
"8578;C469;1;1/09/2020;3;SKU200;40;9,74;0,1;5,71;13;103;2/09/2020"
"42274;C461;1;2/09/2020;3;SKU1059;23;99,99;0,01;19,99;13;103;4/09/2020"
"42274;C461;2;2/09/2020;3;SKU147;45;12,07;0,1;6,2;12;107;4/09/2020"
"34180;C487;3;2/09/2020;3;SKU645;2;5,78;0,02;8,09;12;103;2/09/2020"
"34660;C770;1;2/09/2020;0;SKU336;4;4,91;0,1;5,68;13;103;3/09/2020"
"34660;C770;3;2/09/2020;0;SKU207;36;107,53;0,01;5,81;13;111;4/09/2020"
"2309;C263;1;2/09/2020;1;SKU375;7;3,8;0,05;1,49;13;103;4/09/2020"
"41152;C097;3;2/09/2020;3;SKU305;49;76,72;0,03;19,95;13;101;3/09/2020"
"41152;C097;2;2/09/2020;3;SKU441;29;1,88;0,1;1,49;13;103;4/09/2020"
"27904;C054;1;2/09/2020;3;SKU1252;8;65,99;0,02;8,99;13;103;3/09/2020"
"13889;C394;1;3/09/2020;2;SKU040;49;258,98;0,03;54,31;14;105;4/09/2020"
"9863;C689;3;3/09/2020;4;SKU781;18;1,76;0;0,7;13;107;5/09/2020"
"17573;C174;3;3/09/2020;1;SKU111;23;9,48;0,02;7,29;13;113;7/09/2020"
"53895;C031;2;3/09/2020;0;SKU952;21;419,19;0,1;19,99;13;103;5/09/2020"
"51969;C341;3;3/09/2020;3;SKU614;16;12,28;0,04;6,47;13;103;3/09/2020"
"51969;C341;1;3/09/2020;3;SKU1161;33;65,99;0,1;8,8;13;103;6/09/2020"
"17573;C174;3;3/09/2020;1;SKU1077;47;449,99;0,02;49;14;105;5/09/2020"
"9955;C474;2;3/09/2020;4;SKU1248;37;95,99;0,09;4,9;13;103;5/09/2020"
"19138;C129;1;4/09/2020;1;SKU942;30;12,28;0,01;6,13;12;103;9/09/2020"
"27684;C393;2;4/09/2020;1;SKU829;1;10,48;0,06;2,89;13;113;6/09/2020"
"43363;C482;3;4/09/2020;4;SKU045;35;350,99;0,03;59;14;105;6/09/2020"
"58179;C249;1;4/09/2020;2;SKU483;3;11,58;0,1;5,72;13;103;5/09/2020"
"40806;C066;1;5/09/2020;4;SKU330;8;5,4;0;7,78;13;103;6/09/2020"
"8323;C355;1;5/09/2020;3;SKU1196;45;20,99;0,05;2,5;12;107;6/09/2020"
"50500;C469;3;5/09/2020;1;SKU605;11;5,43;0;0,95;13;107;9/09/2020"
"50500;C469;3;5/09/2020;1;SKU857;45;2,47;0,07;1,02;12;107;5/09/2020"
"47333;C669;2;6/09/2020;4;SKU1186;16;55,99;0,04;3,3;13;113;6/09/2020"
"2626;C156;3;6/09/2020;0;SKU522;16;2,88;0,02;0,5;13;103;8/09/2020"
"50566;C192;3;6/09/2020;0;SKU325;48;8,67;0,1;3,5;13;103;8/09/2020"
"39079;C220;1;6/09/2020;3;SKU374;46;1,68;0,09;5,28;13;103;6/09/2020"
"19621;C487;3;6/09/2020;4;SKU885;20;3,14;0,04;1,92;13;107;7/09/2020"
"19621;C487;1;6/09/2020;4;SKU931;15;7,98;0,08;6,5;12;111;7/09/2020"
"58593;C630;3;7/09/2020;4;SKU206;29;70,71;0,08;37,58;13;107;8/09/2020"
"706;C683;1;7/09/2020;4;SKU790;42;1,76;0,05;0,7;13;107;9/09/2020"
"27266;C058;2;7/09/2020;4;SKU1065;9;115,79;0,03;1,99;13;113;10/09/2020"
"2823;C648;2;7/09/2020;3;SKU1044;17;20,97;0,08;6,5;13;103;8/09/2020"
"2823;C648;2;7/09/2020;3;SKU964;21;225,02;0;28,66;14;105;8/09/2020"
"6054;C020;1;7/09/2020;1;SKU152;6;2,08;0,05;5,33;12;103;9/09/2020"
"6054;C020;2;7/09/2020;1;SKU899;43;15,42;0,08;10,68;12;103;12/09/2020"
"56257;C297;1;8/09/2020;2;SKU112;49;4,97;0,03;5,71;12;111;9/09/2020"
"37414;C081;3;8/09/2020;1;SKU238;39;550,98;0,09;64,59;14;109;10/09/2020"
"34151;C184;1;8/09/2020;0;SKU1255;26;205,99;0,1;8,99;13;103;9/09/2020"
"13702;C310;1;9/09/2020;1;SKU634;6;35,44;0,08;7,5;13;103;13/09/2020"
"14368;C343;1;9/09/2020;3;SKU203;5;105,98;0,06;13,99;13;111;10/09/2020"
"14368;C343;1;9/09/2020;3;SKU808;37;34,58;0,1;8,99;13;113;11/09/2020"
"55809;C536;3;9/09/2020;4;SKU063;2;100,98;0,03;45;14;105;11/09/2020"
"10752;C233;2;9/09/2020;4;SKU399;5;15,99;0,03;13,18;13;103;10/09/2020"
"2436;C005;3;9/09/2020;0;SKU649;14;22,84;0,07;5,47;12;103;12/09/2020"
"54084;C458;1;9/09/2020;4;SKU038;3;50,98;0,08;14,19;14;105;11/09/2020"
"44451;C447;2;10/09/2020;4;SKU195;4;22,98;0,07;7,58;12;103;12/09/2020"
"47109;C764;1;10/09/2020;3;SKU079;47;128,24;0,06;12,65;13;111;12/09/2020"
"166;C782;1;10/09/2020;3;SKU1212;10;65,99;0,02;8,99;12;103;12/09/2020"
"51687;C182;2;10/09/2020;1;SKU490;42;5,58;0,01;5,3;13;103;12/09/2020"
"27169;C331;3;10/09/2020;0;SKU462;16;6,54;0,01;5,27;13;103;11/09/2020"
"44453;C278;2;10/09/2020;1;SKU359;4;1,98;0,08;4,77;13;103;14/09/2020"
"48101;C294;3;11/09/2020;3;SKU692;4;22,84;0,05;16,87;13;103;13/09/2020"
"43111;C668;3;11/09/2020;3;SKU388;27;165,98;0,01;19,99;13;103;12/09/2020"
"2181;C440;3;11/09/2020;2;SKU516;40;2,61;0,06;0,5;13;103;11/09/2020"
"2181;C440;2;11/09/2020;2;SKU847;3;3,49;0,01;0,76;12;107;13/09/2020"
"11815;C545;1;11/09/2020;1;SKU867;22;15,73;0,08;7,42;13;113;13/09/2020"
"10278;C635;1;11/09/2020;1;SKU011;25;70,98;0;26,74;14;109;18/09/2020"
"9671;C727;1;11/09/2020;3;SKU441;6;1,88;0,07;1,49;13;103;13/09/2020"
"59171;C616;1;11/09/2020;2;SKU800;39;2,88;0,08;0,7;13;107;12/09/2020"
"1575;C208;3;11/09/2020;2;SKU577;26;4,98;0,05;0,8;13;107;13/09/2020"
"1575;C208;3;11/09/2020;2;SKU1174;10;65,99;0,08;5,26;13;103;13/09/2020"
"40871;C405;1;12/09/2020;0;SKU406;32;8,85;0,03;5,6;13;103;14/09/2020"
"40871;C405;1;12/09/2020;0;SKU076;18;110,98;0,05;30;14;105;14/09/2020"
"30659;C441;3;12/09/2020;4;SKU1198;45;85,99;0,08;0,99;13;107;14/09/2020"
"39331;C301;1;12/09/2020;3;SKU379;23;5,81;0,06;8,49;12;103;13/09/2020"
"17283;C238;3;13/09/2020;0;SKU1118;4;1360,14;0,06;14,7;14;105;14/09/2020"
"27271;C709;1;13/09/2020;0;SKU065;8;33,94;0;19,19;14;105;14/09/2020"
"18273;C345;3;14/09/2020;1;SKU1068;18;49,99;0,06;19,99;13;103;16/09/2020"
"27781;C695;1;14/09/2020;3;SKU475;47;3,69;0;2,5;13;103;16/09/2020"
"32580;C598;3;14/09/2020;3;SKU569;23;7,4;0,03;1,71;13;107;14/09/2020"
"32580;C598;1;14/09/2020;3;SKU694;38;6,48;0,05;8,74;13;103;16/09/2020"
"27589;C199;1;14/09/2020;2;SKU974;20;39,48;0,02;1,99;12;113;16/09/2020"
"27589;C199;1;14/09/2020;2;SKU158;25;17,67;0,04;8,99;13;113;15/09/2020"
"27589;C199;3;14/09/2020;2;SKU242;36;1,88;0,07;1,49;13;109;15/09/2020"
"23078;C360;3;14/09/2020;2;SKU489;18;9,78;0,1;5,76;13;103;14/09/2020"
"23078;C360;3;14/09/2020;2;SKU602;8;40,99;0,09;19,99;13;103;16/09/2020"
"23078;C360;3;14/09/2020;2;SKU867;39;15,73;0,07;7,42;13;113;16/09/2020"
"17765;C226;2;14/09/2020;0;SKU429;36;2,16;0,08;6,05;13;103;14/09/2020"
"26439;C413;3;14/09/2020;2;SKU981;38;30,98;0;6,5;13;103;15/09/2020"
"26439;C413;3;14/09/2020;2;SKU670;37;4,28;0,04;5,74;13;103;14/09/2020"
"26439;C413;3;14/09/2020;2;SKU1226;23;65,99;0,1;4,99;13;103;16/09/2020"
"5958;C307;2;14/09/2020;2;SKU1074;3;699,99;0,03;24,49;13;101;16/09/2020"
"5958;C307;1;14/09/2020;2;SKU249;21;159,31;0,09;60;14;105;14/09/2020"
"17539;C604;2;14/09/2020;0;SKU192;28;14,34;0,08;5;13;113;15/09/2020"
"17539;C604;2;14/09/2020;0;SKU1246;10;195,99;0,1;8,99;13;103;15/09/2020"
"24705;C050;3;14/09/2020;4;SKU344;34;7,3;0,03;7,72;13;103;16/09/2020"
"24705;C050;1;14/09/2020;4;SKU1066;15;29,89;0;1,99;13;113;16/09/2020"
"47174;C489;2;15/09/2020;4;SKU1132;42;13,99;0;7,51;13;111;15/09/2020"
"20071;C125;1;16/09/2020;2;SKU049;31;25,98;0,1;14,36;14;105;18/09/2020"
"1127;C722;1;17/09/2020;0;SKU194;48;110,98;0,01;13,99;13;111;18/09/2020"
"28992;C184;1;18/09/2020;4;SKU929;41;178,47;0,1;19,99;12;103;19/09/2020"
